invoice_no,Quantity,Revenue,segment
552631,422,429.7,0
552638,148,441.36,2
552639,77,105.95,2
552640,125,174.16,2
552641,66,217.9,2
552642,136,306.0,2
552643,51,101.2,2
552644,36,70.2,2
552645,8,13.52,2
552646,33,111.28999999999999,2
552647,2,16.5,2
552649,104,162.8,2
552651,175,213.07999999999998,2
552652,47,108.67,2
552654,60,120.58,2
552655,77,143.58,2
552656,133,400.55,2
552657,92,155.16,2
552658,74,167.25,2
552659,397,1698.44,0
552660,78,359.43,2
552661,52,200.6,2
552662,80,311.1,2
552663,62,261.56,2
552664,106,314.70000000000005,2
552665,51,215.96,2
552666,60,241.49,2
552667,58,192.02,2
552668,77,314.71999999999997,2
552669,133,212.66,2
552670,82,365.19,2
552671,74,281.02,2
552672,62,239.04999999999998,2
552673,44,200.0,2
552674,70,289.87,2
552675,78,319.96,2
552676,86,359.39,2
552677,92,381.19,2
552678,83,343.76,2
552681,90,357.9,2
552683,71,295.28,2
552684,77,305.21,2
552687,134,540.82,2
552690,61,118.19,2
552692,142,292.58,2
552693,36,21.6,2
552694,238,610.3000000000001,0
552695,648,793.1800000000001,0
552696,35,51.290000000000006,2
552697,20,54.6,2
552699,92,201.48000000000002,2
552702,275,692.49,0
552703,122,200.99,2
552708,128,215.65000000000003,2
552710,409,925.38,0
552711,152,361.32,2
552712,68,202.2,2
552713,5,8.85,2
552714,172,286.24,2
552715,146,305.26,2
552716,6,24.9,2
552717,2,8.5,2
552721,156,364.6,2
552723,92,358.2,2
552724,206,488.12,0
552725,40,72.0,2
552726,181,382.13,2
552727,238,478.82,0
552729,24,39.6,2
552730,252,435.0,0
552731,366,479.70000000000005,0
552732,60,99.0,2
552734,212,386.67,2
552735,110,143.04,2
552764,232,208.56,2
552769,87,158.16,2
552770,99,217.81,2
552779,77,194.63,2
552802,109,156.98999999999998,2
552803,100,166.04,2
552804,102,269.42,2
552806,28,85.0,2
552811,153,290.67,2
552813,106,264.52,2
552816,151,184.1,2
552817,272,529.0600000000001,0
552818,14,102.3,2
552819,168,589.2,0
552820,749,702.51,0
552821,91,214.07,2
552822,258,351.09000000000003,2
552823,86,127.66,2
552824,311,498.68,0
552825,310,526.76,0
552826,443,1059.93,0
552827,18,56.7,2
552828,176,263.24,2
552829,99,172.41,2
552830,126,301.5,2
552831,131,285.1,2
552832,2,16.5,2
552834,2,16.5,2
552835,361,285.39,0
552837,72,140.04,2
552838,70,142.1,2
552839,277,757.94,0
552840,20,8.4,2
552842,30,31.65,2
552843,208,254.75,2
552844,202,339.0,2
552845,24,103.19999999999999,2
552847,29,148.45,2
552848,21,61.95000000000001,2
552850,21,61.95000000000001,2
552851,250,574.14,0
552852,210,371.9,2
552853,44,56.19,2
552854,193,282.65,2
552857,334,952.6899999999999,0
552859,58,39.519999999999996,2
552860,33,85.02,2
552861,7,14.56,2
552862,3,5.38,2
552864,397,870.57,0
552865,48,68.02,2
552866,43,52.69,2
552867,190,640.1,0
552868,12,5.04,2
552869,299,325.3,0
552870,62,123.5,2
552871,79,153.07,2
552872,178,617.7,0
552873,14,46.0,2
552874,399,627.14,0
552875,56,100.6,2
552877,234,310.56,2
552878,539,513.0,0
552879,261,303.6,2
552880,330,340.34000000000003,0
552881,76,161.04,2
552882,42,124.62,2
552883,54,370.1,2
552884,80,146.92000000000002,2
552886,236,466.12,0
552887,16,40.8,2
552888,88,318.24,2
552890,21,64.35,2
552891,6,31.5,2
552892,3,6.28,2
552893,186,387.18,2
552894,63,96.19,2
552905,364,585.4,0
552945,40,90.32,2
552946,95,179.03,2
552947,14,97.10000000000001,2
552948,118,311.86,2
552949,209,526.44,0
552950,234,462.88,0
552951,140,321.79,2
552952,121,157.54000000000002,2
552953,83,167.03,2
552954,94,98.30000000000001,2
552955,22,122.9,2
552956,184,475.16,2
552957,56,198.0,2
552958,150,433.3,2
552959,26,39.9,2
552960,26,62.7,2
552961,219,335.51,2
552962,5,30.75,2
552963,219,270.69,2
552964,123,265.41,2
552965,144,292.38,2
552966,33,70.35,2
552967,84,101.4,2
552968,26,148.22,2
552969,92,243.10000000000002,2
552971,66,140.82,2
552972,81,161.19000000000003,2
552973,188,229.07999999999998,2
552974,30,77.24,2
552975,386,528.0600000000001,0
552977,122,221.72,2
552978,278,1152.66,0
552988,18,39.3,2
552990,172,280.4,2
553000,28,62.120000000000005,2
553001,40,70.8,2
553002,131,239.64000000000001,2
553003,12,7.800000000000001,2
553004,108,188.17000000000002,2
553005,180,346.17,2
553006,393,560.35,0
553007,100,262.2,2
553008,75,171.54,2
553009,275,373.2,0
553011,113,248.21,2
553012,105,185.35,2
553013,353,1063.62,0
553014,412,614.21,0
553015,16,38.0,2
553016,2,7.5,2
553017,273,552.33,0
553021,90,249.36,2
553034,194,303.18,2
553035,268,424.13,0
553036,128,147.2,2
553037,172,236.51999999999998,2
553038,30,86.7,2
553039,73,180.15,2
553040,84,231.4,2
553042,96,250.5,2
553044,202,459.98,2
553046,154,314.0,2
553047,12,19.8,2
553048,306,514.98,0
553049,10,16.5,2
553050,157,298.75,2
553051,10,19.5,2
553052,60,253.8,2
553053,62,237.95000000000002,2
553054,94,124.57,2
553055,84,183.60000000000002,2
553057,159,307.85,2
553058,64,149.34,2
553060,402,597.1,0
553061,97,209.75,2
553063,170,311.3,2
553064,23,51.4,2
553067,339,815.61,0
553074,316,338.42,0
553088,425,671.0,0
553093,10,67.5,2
553095,36,59.400000000000006,2
553100,6,6.9,2
553120,367,830.8199999999999,0
553125,212,507.14,0
553129,59,137.05,2
553130,68,129.32,2
553131,72,140.39999999999998,2
553134,264,568.6,0
553140,59,115.54,2
553141,146,223.07,2
553142,19,52.59,2
553143,33,89.25,2
553144,38,82.5,2
553145,90,156.60000000000002,2
553146,155,379.93,2
553148,778,1357.8400000000001,0
553149,233,517.3,0
553151,378,602.22,0
553152,167,350.45,2
553153,12,17.4,2
553156,174,240.73,2
553157,1,8.25,2
553158,239,618.97,0
553159,206,370.56,2
553160,50,85.36,2
553161,259,301.88,2
553162,270,845.54,0
553164,7,10.4,2
553165,31,91.23,2
553166,34,120.10000000000001,2
553167,207,813.85,0
553168,68,211.42000000000002,2
553169,30,103.5,2
553170,24,50.400000000000006,2
553171,12,4.68,2
553172,16,132.0,2
553173,57,161.45000000000002,2
553174,69,118.95,2
553175,123,207.33,2
553176,76,112.80000000000001,2
553177,18,53.1,2
553178,91,120.27,2
553179,76,108.8,2
553180,102,212.4,2
553181,12,19.8,2
553182,596,1922.27,0
553183,137,305.45,2
553184,117,253.36,2
553185,207,342.89,2
553186,60,77.4,2
553187,110,128.8,2
553188,100,209.18,2
553189,183,340.04,2
553190,92,169.89,2
553191,50,185.22,2
553192,104,238.0,2
553193,53,97.05000000000001,2
553194,160,277.81,2
553195,140,133.4,2
553196,5,28.75,2
553197,36,63.440000000000005,2
553198,189,208.64000000000001,2
553199,242,422.44,0
553200,66,137.7,2
553201,13,25.75,2
553202,166,189.35,2
553203,118,349.18,2
553204,34,60.8,2
553205,89,309.51,2
553206,254,1067.48,0
553207,171,283.15,2
553208,166,258.24,2
553209,72,100.80000000000001,2
553210,332,502.2,0
553211,381,419.85,0
553212,72,104.16,2
553213,72,69.84,2
553214,60,120.60000000000001,2
553215,24,103.67999999999999,2
553218,30,134.10000000000002,2
553219,69,169.11,2
553220,285,643.6700000000001,0
553221,131,257.4,2
553223,28,72.4,2
553224,225,208.2,2
553225,56,197.12,2
553226,52,124.7,2
553227,22,90.7,2
553228,331,415.69,0
553229,252,470.99,0
553235,311,345.42,0
553239,12,35.400000000000006,2
553315,118,547.26,2
553316,54,82.08,2
553317,24,148.07999999999998,2
553319,20,33.0,2
553339,72,340.88,2
553340,182,459.7,2
553341,104,246.38000000000002,2
553342,80,108.6,2
553343,77,217.03,2
553344,72,298.8,2
553345,304,465.7,0
553346,145,280.95,2
553347,193,431.07,2
553348,305,542.3100000000001,0
553350,48,50.4,2
553351,174,291.8,2
553352,42,121.30000000000001,2
553353,1,2.95,2
553356,501,716.32,0
553363,146,330.90000000000003,2
553369,99,372.65000000000003,2
553374,263,433.5,0
553375,412,741.0,0
553377,184,369.2,2
553381,94,142.85999999999999,2
553382,96,202.24,2
553383,126,250.56,2
553384,62,157.1,2
553385,321,358.35,0
553386,320,570.24,0
553387,238,734.91,0
553388,114,112.32000000000001,2
553389,239,695.61,0
553390,215,413.73,2
553392,180,559.56,0
553393,218,665.86,0
553402,124,99.84,2
553403,41,159.49,2
553404,224,355.08,2
553405,312,581.6,0
553408,106,339.26,2
553410,90,125.28,2
553411,443,672.79,0
553412,26,61.5,2
553415,163,228.73000000000002,2
553416,12,15.0,2
553417,275,598.84,0
553418,192,357.4,2
553419,47,162.95000000000002,2
553420,55,200.45000000000002,2
553421,84,139.8,2
553423,86,160.22,2
553427,6,17.34,2
553461,453,562.59,0
553462,255,421.81,0
553463,385,761.03,0
553464,52,165.56,2
553472,151,273.77000000000004,2
553476,193,368.63,2
553477,183,319.21,2
553484,50,165.0,2
553485,177,303.23,2
553487,132,193.28,2
553488,71,116.73,2
553489,263,420.86,0
553490,148,145.98000000000002,2
553491,66,127.50000000000001,2
553496,16,88.2,2
553497,8,24.8,2
553498,30,84.1,2
553499,21,143.55,2
553500,12,39.0,2
553501,2,9.9,2
553503,55,102.19,2
553504,153,330.77000000000004,2
553505,310,585.2,0
553506,20,38.6,2
553507,90,170.25,2
553509,175,194.38,2
553515,65,105.64,2
553520,35,64.63,2
553522,186,254.39000000000001,2
553523,287,1080.05,0
553524,68,165.04,2
553525,99,127.28999999999999,2
553526,30,105.5,2
553527,505,1026.8700000000001,0
553535,358,673.02,0
553537,129,271.35,2
553538,117,140.31,2
553540,250,512.74,0
553541,130,569.57,2
553542,91,358.19,2
553543,99,377.48,2
553544,87,330.5,2
553545,63,269.34,2
553546,344,1257.96,0
553547,388,553.58,0
553549,222,719.15,0
553551,20,100.0,2
553552,388,402.36,0
553553,164,366.71000000000004,2
553556,129,217.04,2
553565,267,467.09000000000003,0
553566,97,265.11,2
553570,135,334.41,2
553571,6,30.7,2
553572,251,551.85,0
553573,2,2.9,2
553574,96,106.08000000000001,2
553575,98,297.12,2
553576,152,240.6,2
553577,96,194.4,2
553578,100,177.96,2
553579,12,19.8,2
553585,309,289.91,0
553607,84,508.2,2
553612,40,67.95,2
553614,60,253.8,2
553638,24,30.0,2
553650,64,109.92,2
553653,93,183.14000000000001,2
553654,18,53.1,2
553655,28,79.85,2
553657,81,135.98,2
553658,320,524.72,0
553660,105,148.99,2
553661,219,688.73,0
553662,55,179.57,2
553663,34,71.97,2
553664,20,79.05000000000001,2
553668,64,291.0,2
553670,136,230.48000000000002,2
553671,250,418.12,0
553672,155,353.91,2
553673,169,534.39,2
553675,108,205.84,2
553676,42,119.10000000000001,2
553678,223,380.91,2
553679,258,660.14,0
553680,77,198.87,2
553681,57,152.17000000000002,2
553683,70,64.53999999999999,2
553684,176,474.2,2
553685,408,615.64,0
553686,439,933.15,0
553689,78,97.86000000000001,2
553690,16,108.0,2
553691,53,163.41,2
553701,24,39.6,2
553702,102,167.64,2
553703,294,427.42,0
553706,30,93.84,2
553707,421,956.6700000000001,0
553708,68,112.2,2
553709,126,298.26,2
553710,93,247.3,2
553711,112,365.18,2
553712,46,165.66,2
553714,43,157.25,2
553715,2,12.45,2
553718,395,1039.79,0
553720,70,218.1,2
553721,241,508.25,0
553722,24,33.599999999999994,2
553724,204,406.74,2
553725,144,297.54,2
553726,24,10.08,2
553727,69,156.45000000000002,2
553730,48,71.28,2
553731,411,590.66,0
553732,90,134.82,2
553733,50,92.10000000000001,2
553734,26,147.54,2
553735,20,36.0,2
553737,142,424.9,2
553738,130,305.36,2
553739,341,822.59,0
553740,65,127.75,2
553741,190,343.9,2
553742,30,65.7,2
553747,193,263.51,2
553749,28,88.2,2
553750,209,345.47,2
553751,242,347.96000000000004,2
553752,95,211.55,2
553753,72,157.20000000000002,2
553754,117,153.67000000000002,2
553762,294,394.87,0
553765,75,171.45000000000002,2
553766,114,434.76,2
553767,85,390.07,2
553768,121,508.93,2
553781,75,139.15,2
553828,340,571.04,0
553829,114,188.1,2
553830,86,131.42000000000002,2
553831,187,511.84000000000003,2
553832,388,364.52,0
553833,138,205.36,2
553834,122,266.1,2
553835,24,79.4,2
553836,178,305.66,2
553837,12,24.96,2
553838,322,457.26,0
553839,6,29.700000000000003,2
553842,132,267.44,2
553843,125,304.35,2
553844,110,176.1,2
553845,170,526.4,2
553846,71,237.65,2
553847,4,16.6,2
553848,120,239.76,2
553849,1,3.95,2
553850,48,116.04000000000002,2
553852,310,387.88,0
553853,28,112.95000000000002,2
553855,30,178.5,2
553856,141,191.10999999999999,2
553857,101,184.47000000000003,2
553858,60,117.89,2
553859,202,492.95,0
553860,161,184.95,2
553861,127,215.63,2
553863,238,419.61,0
553864,91,106.53999999999999,2
553869,279,585.9300000000001,0
553870,41,85.75,2
553871,2,7.5,2
553872,162,326.08,2
553873,161,256.06,2
553874,2,16.5,2
553876,179,319.37,2
553878,66,251.10000000000002,2
553879,408,956.02,0
553882,48,136.8,2
553884,46,184.26,2
553885,33,82.65,2
553886,84,217.2,2
553887,74,192.3,2
553888,351,300.79,0
553889,116,292.3,2
553890,353,880.9,0
553891,102,213.3,2
553892,44,140.70000000000002,2
553893,53,206.87,2
553894,280,580.3,0
553895,70,116.5,2
553896,143,309.75,2
553897,110,197.56,2
553899,214,430.26,2
553900,14,29.300000000000004,2
553901,262,665.84,0
553902,76,88.44,2
553907,63,87.43,2
553908,128,248.9,2
553909,41,129.60000000000002,2
553911,77,114.97,2
553912,200,404.07,2
553913,66,235.25,2
553915,250,494.96000000000004,0
553916,57,127.59,2
553917,40,108.6,2
553918,116,171.44,2
553919,230,506.1,0
553920,113,361.55,2
553921,163,334.05,2
553922,84,160.63,2
553923,166,166.7,2
553925,130,237.42000000000002,2
553926,20,17.0,2
553927,20,67.8,2
553930,58,128.4,2
553931,221,276.52,2
553932,52,124.8,2
553933,268,511.26,0
553934,22,38.2,2
553935,518,567.7,0
553936,32,71.4,2
553937,51,154.29,2
553938,36,90.6,2
553940,250,419.8,0
553941,136,302.5,2
553942,286,706.22,0
553946,312,484.04,0
553979,24,106.79999999999998,2
553996,150,258.9,2
553997,24,64.8,2
554000,145,180.56,2
554007,1,8.25,2
554008,64,111.8,2
554009,297,374.9,0
554013,187,521.87,2
554014,68,63.8,2
554015,225,400.0,2
554016,222,480.02000000000004,0
554018,34,79.3,2
554019,222,404.82000000000005,2
554026,24,61.2,2
554027,94,194.4,2
554028,230,688.02,0
554030,446,636.34,0
554031,84,131.88,2
554032,24,130.8,2
554033,278,402.86,0
554035,24,30.0,2
554036,64,182.4,2
554038,90,234.12,2
554039,246,458.02000000000004,0
554040,178,294.94,2
554041,12,15.0,2
554042,126,134.82999999999998,2
554043,6,48.3,2
554050,51,92.17,2
554051,24,118.8,2
554052,4,3.8,2
554053,20,41.6,2
554054,248,686.31,0
554055,2,16.5,2
554056,7,7.48,2
554057,2,4.2,2
554058,106,136.57,2
554059,258,373.92,0
554061,20,17.0,2
554062,178,263.1,2
554064,24,183.6,2
554065,280,440.28000000000003,0
554066,145,443.65000000000003,2
554067,140,227.57999999999998,2
554068,46,86.5,2
554069,209,442.81,2
554070,221,525.72,0
554071,35,53.55,2
554072,227,335.11,2
554073,53,93.15,2
554074,70,84.6,2
554075,183,277.15,2
554076,205,315.26,2
554077,42,145.9,2
554078,24,40.56,2
554079,141,287.19,2
554080,147,214.55,2
554081,99,257.7,2
554082,115,189.35999999999999,2
554083,190,212.93,2
554084,180,258.42,2
554085,94,182.6,2
554086,74,134.5,2
554087,22,9.9,2
554088,201,421.23,2
554089,190,381.24,2
554090,35,82.58,2
554091,54,106.2,2
554092,138,224.53,2
554093,306,478.82,0
554094,110,223.08,2
554096,559,857.29,0
554097,215,453.51,2
554098,1297,1849.6200000000001,1
554099,304,365.45,0
554101,120,223.70000000000002,2
554102,91,236.04000000000002,2
554103,371,361.51,0
554104,575,874.6,0
554105,110,211.81,2
554106,376,590.16,0
554107,46,205.7,2
554108,167,306.01,2
554109,60,144.0,2
554110,30,91.5,2
554111,42,114.60000000000001,2
554112,138,284.22,2
554113,212,372.58,2
554114,51,127.59,2
554115,34,92.7,2
554116,52,147.86,2
554117,284,586.21,0
554118,187,207.03,2
554119,12,19.8,2
554120,30,57.3,2
554121,69,117.15,2
554122,14,83.1,2
554123,73,101.97,2
554124,310,680.32,0
554125,153,330.25,2
554126,109,292.19,2
554129,182,289.06,2
554131,280,461.37,0
554132,376,631.08,0
554134,228,260.56,2
554135,42,73.02000000000001,2
554137,160,323.2,2
554138,12,35.400000000000006,2
554139,382,806.7,0
554141,72,51.36,2
554142,132,437.6,2
554146,42,126.75,2
554147,156,271.42,2
554151,971,1547.59,1
554157,55,85.22,2
554158,329,425.85,0
554159,6,15.3,2
554160,176,291.69,2
554162,80,62.5,2
554163,46,105.16,2
554164,15,67.05,2
554181,151,353.0,2
554202,105,156.76,2
554207,1,1.95,2
554261,82,190.57999999999998,2
554263,12,7.800000000000001,2
554264,34,52.7,2
554265,15,33.03,2
554268,33,63.8,2
554269,40,62.4,2
554270,217,340.46999999999997,2
554271,75,135.33,2
554274,14,49.8,2
554275,401,632.92,0
554278,97,264.83,2
554280,248,458.75,0
554281,111,260.85,2
554283,433,888.32,0
554284,16,12.64,2
554285,98,407.3,2
554286,90,284.76,2
554289,54,114.46000000000001,2
554293,62,274.9,2
554306,73,286.15,2
554307,10,19.5,2
554310,389,1225.27,0
554315,103,192.31,2
554322,36,30.599999999999998,2
554323,242,278.02,2
554324,28,103.80000000000001,2
554325,210,373.7,2
554326,92,217.45000000000002,2
554329,84,311.4,2
554337,89,210.15,2
554347,303,328.7,0
554348,380,747.64,0
554349,196,278.78000000000003,2
554350,23,86.85000000000001,2
554351,78,74.1,2
554353,82,370.3,2
554354,2,16.5,2
554355,122,195.65,2
554356,160,316.54,2
554359,205,276.05,2
554362,38,82.05,2
554363,117,237.35,2
554364,24,90.0,2
554365,282,622.26,0
554367,159,237.15,2
554368,113,219.59,2
554369,12,9.96,2
554370,30,62.1,2
554371,283,529.29,0
554372,139,271.39,2
554375,153,141.12,2
554376,272,476.77,0
554379,22,97.5,2
554380,82,305.46,2
554381,24,66.0,2
554382,437,578.21,0
554392,56,106.6,2
554415,278,537.54,0
554421,86,164.02,2
554424,30,85.02000000000001,2
554436,7,11.649999999999999,2
554441,182,320.48,2
554465,170,300.8,2
554483,194,535.5,0
554484,32,94.88,2
554485,2,7.5,2
554487,68,146.5,2
554489,445,690.04,0
554490,67,169.29,2
554491,60,79.93,2
554492,44,113.53,2
554494,324,607.72,0
554495,1,3.75,2
554496,38,158.1,2
554497,390,513.6,0
554498,265,314.05,2
554502,26,124.68,2
554503,80,277.92,2
554504,83,178.21,2
554505,116,159.56,2
554506,26,15.18,2
554507,228,317.16,2
554508,24,94.80000000000001,2
554509,46,92.48,2
554510,12,58.2,2
554511,327,1045.3799999999999,0
554512,253,706.22,0
554513,202,328.53999999999996,2
554514,476,1395.53,0
554515,20,46.68,2
554520,127,118.51,2
554524,12,17.4,2
554526,103,174.5,2
554542,126,301.82,2
554543,83,157.25,2
554545,207,219.78,2
554546,103,177.3,2
554547,48,79.56,2
554549,90,177.3,2
554555,60,52.32,2
554556,275,557.59,0
554557,225,439.25,0
554560,106,310.5,2
554561,74,187.4,2
554570,35,152.35,2
554579,56,137.2,2
554597,132,171.72,2
554598,139,260.04,2
554603,26,74.57,2
554617,77,98.82,2
554628,289,556.9,0
554629,22,44.540000000000006,2
554630,335,267.04,0
554631,6,9.9,2
554632,72,66.0,2
554635,37,117.75000000000001,2
554636,263,287.45,2
554637,110,206.46,2
554638,102,196.9,2
554640,74,240.3,2
554641,10,82.5,2
554643,116,396.12,2
554644,67,107.93,2
554645,30,52.9,2
554646,38,106.35,2
554648,178,373.96000000000004,2
554650,288,496.68,0
554651,183,410.21000000000004,2
554652,31,57.25,2
554653,5,8.68,2
554654,230,418.86,2
554655,48,214.64000000000001,2
554656,79,159.65,2
554658,284,286.98,2
554663,123,153.52,2
554664,40,76.8,2
554665,206,336.02000000000004,2
554666,138,293.4,2
554667,166,334.02000000000004,2
554668,172,300.6,2
554669,449,480.96,0
554670,20,26.52,2
554671,140,297.7,2
554672,188,387.1,2
554674,24,137.51,2
554682,165,247.85,2
554683,38,38.19,2
554684,74,157.49,2
554694,478,1443.45,0
554695,105,196.22,2
554697,102,200.48,2
554698,127,232.59,2
554699,191,447.83000000000004,2
554700,43,63.43000000000001,2
554701,23,124.85000000000001,2
554702,172,304.66,2
554703,18,48.1,2
554704,106,323.8,2
554705,96,314.88,2
554706,26,57.9,2
554708,126,254.10000000000002,2
554711,39,105.05,2
554712,212,495.88,0
554713,34,48.1,2
554714,108,465.56,2
554718,33,112.27000000000001,2
554756,32,75.0,2
554762,139,239.65,2
554765,124,260.3,2
554770,204,370.6,2
554776,4,5.8,2
554787,48,107.67,2
554788,103,211.85,2
554791,4,5.8,2
554792,24,20.4,2
554794,182,154.51999999999998,2
554795,108,316.8,2
554798,44,157.0,2
554808,149,283.61,2
554809,90,148.28,2
554810,2,11.9,2
554811,2,4.16,2
554812,169,232.43,2
554813,34,52.21,2
554814,338,861.44,0
554816,18,40.64,2
554817,58,214.0,2
554818,48,99.96000000000001,2
554819,5,10.5,2
554820,42,73.5,2
554821,52,67.88,2
554822,74,193.8,2
554823,102,221.48,2
554824,190,302.17,2
554825,162,269.46,2
554826,85,179.55,2
554827,88,527.6,2
554832,232,257.36,2
554835,122,158.3,2
554836,233,451.77,0
554837,73,173.62,2
554838,57,107.85000000000001,2
554839,123,348.79,2
554840,208,263.36,2
554841,1,3.75,2
554842,244,475.66,0
554843,182,156.66,2
554844,28,63.0,2
554850,50,273.7,2
554853,50,95.4,2
554854,199,354.45,2
554855,238,139.0,2
554858,120,222.18,2
554859,48,367.2,2
554860,229,548.39,0
554861,237,552.39,0
554865,50,108.54,2
554866,195,391.51,2
554869,12,51.0,2
554906,359,568.41,0
554915,38,118.1,2
554916,46,82.79,2
554917,351,437.3,0
554918,14,25.64,2
554920,280,433.42,0
554921,24,61.2,2
554922,80,266.6,2
554923,22,89.7,2
554924,4,12.850000000000001,2
554927,68,191.4,2
554929,313,366.87,0
554933,166,196.81,2
554934,14,31.9,2
554935,277,459.7,0
554936,36,30.599999999999998,2
